date,state,district,pincode,age_0_5,age_5_17,age_18_greater
2025-10-28,West Bengal,malda,732102.0,2.0,0.0,0.0
2025-10-28,West Bengal,malda,732125.0,13.0,2.0,0.0
2025-10-28,West Bengal,malda,732201.0,8.0,7.0,0.0
2025-10-28,West Bengal,malda,732207.0,6.0,5.0,0.0
2025-10-28,West Bengal,maldah,732127.0,1.0,0.0,0.0
2025-10-28,West Bengal,maldah,732206.0,1.0,0.0,0.0
2025-10-28,West Bengal,maldah,732207.0,1.0,1.0,0.0
2025-10-28,West Bengal,murshidabad,731241.0,2.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742104.0,3.0,1.0,0.0
2025-10-28,West Bengal,murshidabad,742121.0,1.0,1.0,0.0
2025-10-28,West Bengal,murshidabad,742133.0,15.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742138.0,3.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742148.0,9.0,1.0,0.0
2025-10-28,West Bengal,murshidabad,742159.0,7.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742174.0,1.0,1.0,0.0
2025-10-28,West Bengal,murshidabad,742175.0,1.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742178.0,1.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742185.0,1.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742227.0,4.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742304.0,7.0,0.0,0.0
2025-10-28,West Bengal,murshidabad,742405.0,2.0,0.0,0.0
2025-10-28,West Bengal,nadia,741101.0,1.0,0.0,0.0
2025-10-28,West Bengal,nadia,741103.0,2.0,2.0,0.0
2025-10-28,West Bengal,nadia,741137.0,7.0,2.0,0.0
2025-10-28,West Bengal,nadia,741138.0,1.0,0.0,0.0
2025-10-28,West Bengal,nadia,741162.0,0.0,2.0,0.0
2025-10-28,West Bengal,nadia,741302.0,1.0,1.0,0.0
2025-10-28,West Bengal,nadia,741501.0,4.0,2.0,0.0
2025-10-28,West Bengal,north 24 parganas,700058.0,2.0,1.0,0.0
2025-10-28,West Bengal,north 24 parganas,700121.0,2.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,700124.0,1.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,700135.0,2.0,1.0,0.0
2025-10-28,West Bengal,north 24 parganas,743128.0,0.0,1.0,0.0
2025-10-28,West Bengal,north 24 parganas,743144.0,0.0,1.0,0.0
2025-10-28,West Bengal,north 24 parganas,743166.0,2.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,743232.0,1.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,743270.0,0.0,2.0,0.0
2025-10-28,West Bengal,north 24 parganas,743286.0,3.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,743287.0,1.0,1.0,0.0
2025-10-28,West Bengal,north 24 parganas,743290.0,1.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,743293.0,1.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,743294.0,4.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,743423.0,6.0,3.0,0.0
2025-10-28,West Bengal,north 24 parganas,743424.0,6.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,743425.0,13.0,4.0,0.0
2025-10-28,West Bengal,north 24 parganas,743427.0,3.0,0.0,0.0
2025-10-28,West Bengal,north 24 parganas,743429.0,5.0,1.0,0.0
2025-10-28,West Bengal,north 24 parganas,743456.0,3.0,1.0,0.0
2025-10-28,West Bengal,north twenty four parganas,700058.0,0.0,1.0,0.0
2025-10-28,West Bengal,north twenty four parganas,700102.0,1.0,0.0,0.0
2025-10-28,West Bengal,north twenty four parganas,700119.0,1.0,0.0,0.0
2025-10-28,West Bengal,north twenty four parganas,700125.0,1.0,0.0,0.0
2025-10-28,West Bengal,north twenty four parganas,743221.0,1.0,0.0,0.0
2025-10-28,West Bengal,paschim bardhaman,713206.0,1.0,0.0,0.0
2025-10-28,West Bengal,paschim bardhaman,713302.0,1.0,0.0,0.0
2025-10-28,West Bengal,paschim bardhaman,713357.0,0.0,1.0,0.0
2025-10-28,West Bengal,paschim medinipur,721131.0,2.0,0.0,0.0
2025-10-28,West Bengal,paschim medinipur,721148.0,1.0,0.0,0.0
2025-10-28,West Bengal,paschim medinipur,721467.0,2.0,0.0,0.0
2025-10-28,West Bengal,purba bardhaman,713101.0,0.0,1.0,0.0
2025-10-28,West Bengal,purba bardhaman,713152.0,0.0,1.0,0.0
2025-10-28,West Bengal,purba medinipur,721139.0,8.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721422.0,2.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721431.0,3.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721446.0,1.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721447.0,3.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721449.0,2.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721626.0,1.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721633.0,2.0,1.0,0.0
2025-10-28,West Bengal,purba medinipur,721634.0,1.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721651.0,2.0,0.0,0.0
2025-10-28,West Bengal,purba medinipur,721652.0,2.0,0.0,0.0
2025-10-28,West Bengal,purulia,723202.0,1.0,0.0,0.0
2025-10-28,West Bengal,puruliya,723102.0,2.0,0.0,0.0
2025-10-28,West Bengal,puruliya,723127.0,2.0,0.0,0.0
2025-10-28,West Bengal,puruliya,723129.0,1.0,2.0,0.0
2025-10-28,West Bengal,puruliya,723213.0,7.0,0.0,0.0
2025-10-28,West Bengal,south 24 parganas,700103.0,2.0,0.0,0.0
2025-10-28,West Bengal,south 24 parganas,700138.0,1.0,2.0,0.0
2025-10-28,West Bengal,south 24 parganas,743318.0,4.0,3.0,0.0
2025-10-28,West Bengal,south 24 parganas,743330.0,2.0,0.0,0.0
2025-10-28,West Bengal,south 24 parganas,743370.0,3.0,0.0,0.0
2025-10-28,West Bengal,south 24 parganas,743374.0,5.0,0.0,0.0
2025-10-28,West Bengal,south 24 parganas,743395.0,6.0,2.0,0.0
2025-10-28,West Bengal,south 24 parganas,743513.0,2.0,0.0,0.0
2025-10-28,West Bengal,south 24 parganas,743611.0,3.0,2.0,0.0
2025-10-28,West Bengal,south twenty four parganas,700061.0,1.0,0.0,0.0
2025-10-28,West Bengal,south twenty four parganas,700145.0,1.0,0.0,0.0
2025-10-28,West Bengal,south twenty four parganas,743318.0,1.0,2.0,0.0
2025-10-28,West Bengal,south twenty four parganas,743336.0,1.0,0.0,0.0
2025-10-28,West Bengal,uttar dinajpur,733129.0,3.0,4.0,0.0
2025-10-28,West Bengal,uttar dinajpur,733134.0,23.0,2.0,0.0
2025-10-28,West Bengal,uttar dinajpur,733215.0,18.0,6.0,0.0
2025-10-28,West Bengal,west midnapore,721232.0,1.0,0.0,0.0
2025-10-28,Andaman And Nicobar Islands,north and middle andaman,744201.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,adilabad,504208.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,adilabad,504251.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,adilabad,504299.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,alluri sitharama raju,531077.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,alluri sitharama raju,531111.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,alluri sitharama raju,533483.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,anakapalli,531116.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,anantapur,515001.0,3.0,1.0,0.0
2025-10-28,Andhra Pradesh,anantapur,515414.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,anantapur,515787.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,anantapur,515801.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,anantapur,515863.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,ananthapur,515201.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,ananthapur,515865.0,4.0,0.0,0.0
2025-10-28,Andhra Pradesh,ananthapuramu,515271.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,annamayya,517325.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,chittoor,517002.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,chittoor,517101.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,chittoor,517131.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,chittoor,517132.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,chittoor,517408.0,4.0,1.0,0.0
2025-10-28,Andhra Pradesh,chittoor,517415.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,chittoor,517502.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,cuddapah,516003.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,cuddapah,516130.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,cuddapah,516293.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,cuddapah,516329.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,cuddapah,516434.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,dr. b. r. ambedkar konaseema,533238.0,1.0,1.0,0.0
2025-10-28,Andhra Pradesh,dr. b. r. ambedkar konaseema,533249.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,dr. b. r. ambedkar konaseema,533261.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,east godavari,533101.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,east godavari,533102.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,east godavari,533247.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,east godavari,533306.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,east godavari,533408.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,east godavari,533437.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,east godavari,533483.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522003.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522019.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,guntur,522034.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522304.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522307.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522412.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522414.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522438.0,1.0,1.0,0.0
2025-10-28,Andhra Pradesh,guntur,522612.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522613.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,guntur,522614.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,hyderabad,500023.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,hyderabad,500027.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,hyderabad,500050.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,hyderabad,500053.0,5.0,0.0,0.0
2025-10-28,Andhra Pradesh,hyderabad,500062.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,hyderabad,500073.0,0.0,2.0,0.0
2025-10-28,Andhra Pradesh,karimnagar,505186.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,karimnagar,505330.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,karimnagar,505490.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,khammam,507003.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,khammam,507210.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,krishna,521109.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,krishna,521121.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,krishna,521157.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,krishna,521213.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,krishna,521215.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,krishna,521227.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,krishna,521228.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,krishna,521229.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,krishna,521456.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518001.0,2.0,5.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518003.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518134.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518165.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518196.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518218.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518346.0,1.0,1.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518380.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518385.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518401.0,4.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518412.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518468.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518508.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518513.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518543.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,kurnool,518598.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,mahabub nagar,509210.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,mahabub nagar,509358.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,mahabub nagar,509411.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,medak,502032.0,1.0,1.0,0.0
2025-10-28,Andhra Pradesh,medak,502220.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,medak,502255.0,2.0,0.0,0.0
2025-10-28,Andhra Pradesh,medak,502291.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,nalgonda,508223.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,nalgonda,508247.0,1.0,1.0,0.0
2025-10-28,Andhra Pradesh,nellore,524101.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,nellore,524126.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,nellore,524344.0,1.0,0.0,0.0
2025-10-28,Andhra Pradesh,nellore,524345.0,3.0,0.0,0.0
2025-10-28,Andhra Pradesh,palnadu,522315.0,0.0,1.0,0.0
2025-10-28,Andhra Pradesh,palnadu,522647.0,1.0,0.0,0.0
2025-10-28,Maharashtra,buldhana,443103.0,2.0,1.0,0.0
2025-10-28,Maharashtra,buldhana,443106.0,1.0,0.0,0.0
2025-10-28,Maharashtra,buldhana,444204.0,1.0,0.0,0.0
2025-10-28,Maharashtra,buldhana,444303.0,4.0,0.0,0.0
2025-10-28,Maharashtra,chandrapur,441224.0,0.0,0.0,1.0
2025-10-28,Maharashtra,chandrapur,442917.0,1.0,0.0,0.0
2025-10-28,Maharashtra,chhatrapati sambhajinagar,431136.0,1.0,0.0,0.0
2025-10-28,Maharashtra,dhule,424304.0,3.0,0.0,0.0
2025-10-28,Maharashtra,dhule,424309.0,2.0,0.0,0.0
2025-10-28,Maharashtra,dhule,425408.0,2.0,2.0,0.0
2025-10-28,Maharashtra,gadchiroli,441209.0,1.0,0.0,0.0
2025-10-28,Maharashtra,hingoli,431513.0,4.0,0.0,0.0
2025-10-28,Maharashtra,jalgaon,425401.0,3.0,0.0,0.0
2025-10-28,Maharashtra,jalna,431204.0,2.0,0.0,0.0
2025-10-28,Maharashtra,jalna,431207.0,0.0,1.0,0.0
2025-10-28,Maharashtra,jalna,431212.0,1.0,1.0,0.0
2025-10-28,Maharashtra,jalna,431213.0,4.0,0.0,0.0
2025-10-28,Maharashtra,kolhapur,416002.0,0.0,1.0,0.0
2025-10-28,Maharashtra,kolhapur,416005.0,1.0,0.0,0.0
2025-10-28,Maharashtra,kolhapur,416008.0,0.0,0.0,1.0
2025-10-28,Maharashtra,kolhapur,416013.0,2.0,1.0,0.0
2025-10-28,Maharashtra,kolhapur,416206.0,1.0,0.0,0.0
2025-10-28,Maharashtra,kolhapur,416209.0,1.0,0.0,0.0
2025-10-28,Maharashtra,kolhapur,416508.0,1.0,0.0,0.0
2025-10-28,Maharashtra,latur,413511.0,1.0,0.0,0.0
2025-10-28,Maharashtra,latur,413516.0,1.0,0.0,0.0
2025-10-28,Maharashtra,latur,413518.0,1.0,0.0,0.0
2025-10-28,Maharashtra,latur,413520.0,1.0,1.0,0.0
2025-10-28,Maharashtra,mumbai,400003.0,2.0,0.0,0.0
2025-10-28,Maharashtra,mumbai,400005.0,1.0,0.0,0.0
2025-10-28,Maharashtra,mumbai,400009.0,1.0,1.0,0.0
2025-10-28,Maharashtra,mumbai,400028.0,0.0,1.0,0.0
2025-10-28,Maharashtra,mumbai,400030.0,0.0,1.0,0.0
2025-10-28,Maharashtra,mumbai,400072.0,3.0,0.0,0.0
2025-10-28,Maharashtra,mumbai,400080.0,2.0,0.0,0.0
2025-10-28,Maharashtra,mumbai city,400007.0,1.0,0.0,0.0
2025-10-28,Maharashtra,mumbai city,400013.0,1.0,0.0,0.0
2025-10-28,Maharashtra,mumbai city,400037.0,1.0,0.0,0.0
2025-10-28,Maharashtra,mumbai suburban,400042.0,2.0,0.0,0.0
2025-10-28,Maharashtra,mumbai suburban,400055.0,3.0,0.0,0.0
2025-10-28,Maharashtra,mumbai suburban,400072.0,2.0,1.0,0.0
2025-10-28,Maharashtra,mumbai suburban,400078.0,3.0,0.0,0.0
2025-10-28,Maharashtra,mumbai suburban,400080.0,3.0,0.0,0.0
2025-10-28,Maharashtra,mumbai suburban,400087.0,1.0,0.0,0.0
2025-10-28,Maharashtra,mumbai suburban,400088.0,1.0,0.0,0.0
2025-10-28,Maharashtra,nagpur,440026.0,2.0,2.0,0.0
2025-10-28,Maharashtra,nagpur,440035.0,1.0,0.0,0.0
2025-10-28,Maharashtra,nagpur,441105.0,1.0,0.0,0.0
2025-10-28,Maharashtra,nagpur,441112.0,1.0,0.0,0.0
2025-10-28,Maharashtra,nanded,431712.0,2.0,0.0,0.0
2025-10-28,Maharashtra,nanded,431721.0,1.0,0.0,0.0
2025-10-28,Maharashtra,nandurbar,425411.0,0.0,0.0,1.0
2025-10-28,Maharashtra,nashik,422011.0,1.0,0.0,0.0
2025-10-28,Maharashtra,nashik,422101.0,1.0,1.0,0.0
2025-10-28,Maharashtra,nashik,422213.0,1.0,0.0,0.0
2025-10-28,Maharashtra,nashik,422403.0,1.0,1.0,0.0
2025-10-28,Maharashtra,nashik,423104.0,2.0,0.0,0.0
2025-10-28,Maharashtra,nashik,423203.0,7.0,8.0,0.0
2025-10-28,Maharashtra,osmanabad,413507.0,1.0,0.0,0.0
2025-10-28,Maharashtra,palghar,401102.0,1.0,0.0,0.0
2025-10-28,Maharashtra,palghar,401202.0,4.0,1.0,0.0
2025-10-28,Maharashtra,parbhani,431503.0,3.0,0.0,0.0
2025-10-28,Maharashtra,parbhani,431505.0,1.0,0.0,0.0
2025-10-28,Maharashtra,parbhani,431720.0,1.0,0.0,0.0
2025-10-28,Maharashtra,pune,410504.0,1.0,0.0,0.0
2025-10-28,Maharashtra,pune,410506.0,0.0,1.0,0.0
2025-10-28,Maharashtra,pune,411028.0,4.0,0.0,0.0
2025-10-28,Maharashtra,pune,411042.0,2.0,0.0,0.0
2025-10-28,Maharashtra,pune,411046.0,2.0,0.0,0.0
2025-10-28,Maharashtra,pune,411051.0,1.0,1.0,0.0
2025-10-28,Maharashtra,pune,411058.0,0.0,1.0,0.0
2025-10-28,Maharashtra,pune,412105.0,4.0,1.0,0.0
2025-10-28,Maharashtra,pune,412106.0,2.0,0.0,0.0
2025-10-28,Maharashtra,pune,412207.0,2.0,0.0,0.0
2025-10-28,Maharashtra,pune,413103.0,1.0,0.0,0.0
2025-10-28,Maharashtra,raigad,402122.0,1.0,0.0,0.0
2025-10-28,Maharashtra,raigad,402125.0,1.0,0.0,0.0
2025-10-28,Maharashtra,raigad,410206.0,5.0,0.0,0.0
2025-10-28,Maharashtra,raigarh,402110.0,2.0,0.0,0.0
2025-10-28,Maharashtra,raigarh,402201.0,1.0,0.0,0.0
2025-10-28,Maharashtra,raigarh,410218.0,1.0,1.0,0.0
2025-10-28,Maharashtra,raigarh,410220.0,1.0,0.0,0.0
2025-10-28,Maharashtra,raigarh,410221.0,2.0,0.0,0.0
2025-10-28,Maharashtra,ratnagiri,415629.0,1.0,0.0,0.0
2025-10-28,Maharashtra,ratnagiri,415804.0,1.0,0.0,0.0
2025-10-28,Maharashtra,ratnagiri,415806.0,1.0,0.0,0.0
2025-10-28,Maharashtra,sangli,415411.0,0.0,1.0,0.0
2025-10-28,Maharashtra,sangli,416301.0,1.0,0.0,0.0
2025-10-28,Maharashtra,sangli,416304.0,1.0,0.0,0.0
2025-10-28,Maharashtra,sangli,416407.0,0.0,1.0,0.0
2025-10-28,Maharashtra,satara,412806.0,0.0,1.0,0.0
2025-10-28,Maharashtra,satara,415002.0,3.0,0.0,0.0
2025-10-28,Maharashtra,satara,415004.0,1.0,0.0,0.0
2025-10-28,Maharashtra,satara,415013.0,1.0,0.0,0.0
2025-10-28,Maharashtra,satara,415014.0,1.0,0.0,0.0
2025-10-28,Maharashtra,satara,415106.0,1.0,0.0,0.0
2025-10-28,Maharashtra,satara,415109.0,1.0,0.0,0.0
2025-10-28,Maharashtra,satara,415111.0,1.0,0.0,0.0
2025-10-28,Maharashtra,satara,415508.0,2.0,1.0,0.0
2025-10-28,Maharashtra,satara,415509.0,3.0,0.0,0.0
2025-10-28,Maharashtra,satara,415518.0,1.0,0.0,0.0
2025-10-28,Maharashtra,satara,415525.0,1.0,0.0,0.0
2025-10-28,Maharashtra,sindhudurg,416529.0,1.0,0.0,0.0
2025-10-28,Maharashtra,solapur,413319.0,1.0,0.0,0.0
2025-10-28,Maharashtra,thane,400709.0,4.0,0.0,0.0
2025-10-28,Maharashtra,thane,401606.0,1.0,1.0,0.0
2025-10-28,Maharashtra,thane,421305.0,2.0,0.0,0.0
2025-10-28,Maharashtra,thane,421602.0,2.0,2.0,0.0
2025-10-28,Maharashtra,thane,421605.0,1.0,0.0,0.0
2025-10-28,Maharashtra,wardha,442201.0,2.0,0.0,0.0
2025-10-28,Maharashtra,washim,444105.0,2.0,0.0,1.0
2025-10-28,Maharashtra,washim,444504.0,1.0,0.0,0.0
2025-10-28,Maharashtra,yavatmal,445001.0,2.0,1.0,0.0
2025-10-28,Maharashtra,yavatmal,445103.0,2.0,0.0,0.0
2025-10-28,Maharashtra,yavatmal,445106.0,1.0,0.0,0.0
2025-10-28,Maharashtra,yavatmal,445304.0,1.0,0.0,0.0
2025-10-28,Manipur,churachandpur,795117.0,0.0,1.0,0.0
2025-10-28,Manipur,churachandpur,795143.0,3.0,1.0,0.0
2025-10-28,Manipur,imphal east,795005.0,1.0,1.0,0.0
2025-10-28,Manipur,imphal east,795149.0,0.0,1.0,0.0
2025-10-28,Manipur,imphal west,795001.0,1.0,0.0,0.0
2025-10-28,Manipur,senapati,795106.0,1.0,2.0,0.0
2025-10-28,Manipur,senapati,795114.0,1.0,0.0,0.0
2025-10-28,Manipur,senapati,795126.0,1.0,0.0,0.0
2025-10-28,Manipur,senapati,795129.0,1.0,1.0,0.0
2025-10-28,Manipur,tamenglong,795141.0,3.0,3.0,0.0
2025-10-28,Meghalaya,east garo hills,794111.0,1.0,2.0,1.0
2025-10-28,Meghalaya,east jaintia hills,793160.0,2.0,1.0,2.0
2025-10-28,Meghalaya,east khasi hills,793001.0,0.0,1.0,0.0
2025-10-28,Meghalaya,east khasi hills,793008.0,0.0,0.0,4.0
2025-10-28,Meghalaya,east khasi hills,793121.0,1.0,9.0,68.0
2025-10-28,Meghalaya,eastern west khasi hills,793120.0,0.0,4.0,0.0
2025-10-28,Meghalaya,north garo hills,794110.0,0.0,3.0,0.0
2025-10-28,Meghalaya,ri bhoi,793102.0,0.0,1.0,0.0
2025-10-28,Meghalaya,south garo hills,794103.0,0.0,2.0,0.0
2025-10-28,Meghalaya,south west garo hills,794115.0,4.0,3.0,0.0
2025-10-28,Meghalaya,west garo hills,794005.0,1.0,1.0,0.0
2025-10-28,Meghalaya,west jaintia hills,793151.0,0.0,5.0,0.0
2025-10-28,Mizoram,kolasib,796101.0,0.0,1.0,0.0
2025-10-28,Mizoram,lawngtlai,796891.0,0.0,1.0,0.0
2025-10-28,Mizoram,mamit,796441.0,1.0,0.0,0.0
2025-10-28,Mizoram,serchhip,796186.0,1.0,0.0,2.0
2025-10-28,Nagaland,dimapur,797115.0,0.0,1.0,0.0
2025-10-28,Nagaland,peren,797101.0,1.0,0.0,0.0
2025-10-28,Nagaland,zunheboto,798620.0,1.0,2.0,0.0
2025-10-28,Odisha,angul,759143.0,1.0,0.0,0.0
2025-10-28,Odisha,balangir,767002.0,1.0,0.0,0.0
2025-10-28,Odisha,balangir,767028.0,1.0,1.0,0.0
2025-10-28,Odisha,balangir,767030.0,1.0,0.0,0.0
2025-10-28,Odisha,balangir,767033.0,3.0,2.0,0.0
2025-10-28,Odisha,balangir,767035.0,1.0,0.0,0.0
2025-10-28,Odisha,baleswar,756002.0,2.0,0.0,0.0
2025-10-28,Odisha,baleswar,756023.0,2.0,0.0,0.0
2025-10-28,Odisha,baleswar,756024.0,1.0,0.0,0.0
2025-10-28,Odisha,baleswar,756041.0,0.0,1.0,0.0
2025-10-28,Odisha,baleswar,756045.0,2.0,0.0,0.0
2025-10-28,Odisha,baleswar,756046.0,1.0,0.0,0.0
2025-10-28,Odisha,baleswar,756060.0,1.0,0.0,0.0
2025-10-28,Odisha,baleswar,756079.0,2.0,0.0,0.0
2025-10-28,Odisha,bargarh,768049.0,2.0,0.0,0.0
2025-10-28,Odisha,baudh,762016.0,1.0,0.0,0.0
2025-10-28,Odisha,bhadrak,756112.0,1.0,0.0,0.0
2025-10-28,Odisha,bhadrak,756114.0,0.0,1.0,0.0
2025-10-28,Odisha,bhadrak,756117.0,2.0,0.0,0.0
2025-10-28,Odisha,bhadrak,756163.0,1.0,0.0,0.0
2025-10-28,Odisha,boudh,762016.0,3.0,0.0,0.0
2025-10-28,Odisha,boudh,762026.0,1.0,0.0,0.0
2025-10-28,Odisha,cuttack,753011.0,2.0,0.0,0.0
2025-10-28,Odisha,dhenkanal,759016.0,2.0,1.0,0.0
2025-10-28,Odisha,dhenkanal,759018.0,1.0,0.0,0.0
2025-10-28,Odisha,dhenkanal,759028.0,2.0,0.0,0.0
2025-10-28,Odisha,gajapati,761016.0,5.0,0.0,0.0
2025-10-28,Odisha,ganjam,761009.0,1.0,0.0,0.0
2025-10-28,Odisha,ganjam,761027.0,2.0,0.0,0.0
2025-10-28,Odisha,ganjam,761106.0,4.0,0.0,0.0
2025-10-28,Odisha,ganjam,761119.0,0.0,1.0,0.0
2025-10-28,Odisha,ganjam,761132.0,0.0,1.0,0.0
2025-10-28,Odisha,jajpur,755009.0,1.0,0.0,0.0
2025-10-28,Odisha,jajpur,755017.0,1.0,0.0,0.0
2025-10-28,Odisha,jajpur,755022.0,1.0,0.0,0.0
2025-10-28,Odisha,jajpur,755023.0,1.0,0.0,0.0
2025-10-28,Odisha,jajpur,755027.0,1.0,0.0,0.0
2025-10-28,Odisha,jajpur,755028.0,1.0,1.0,0.0
